date,solar output,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SRF_ALB,SZA,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
5/13/2021 11:00,9.9843,846.5,965.45,623.82,232.55,0.67,0.17,19.14,388.82,444.25,54.35,1.97,10.3,25.42,67.56,2.16,88.27,1.37,142.7
5/13/2021 12:00,9.2504,783.58,952.78,450.96,311.1,0.63,0.17,20.89,360.27,438.67,50.86,1.83,9.4,25.76,66.09,2.59,88.17,1.55,140
5/13/2021 13:00,9.3044,626.7,866.5,410.43,201.42,0.55,0.17,30.65,288.3,399.85,40.76,1.36,6.9,25.77,65.74,2.82,88.08,1.72,142.1
5/13/2021 14:00,10.6206,571.58,713.6,376.52,237.41,0.59,0.17,43.28,266.28,330.54,36.23,1.02,5.3,25.57,66.01,2.59,88.03,1.93,144.5
5/13/2021 15:00,10.657,408.52,507.5,541.66,131.9,0.56,0.17,56.89,191,235.96,24.82,0.5,2.47,24.96,68.23,1.89,88.01,2.31,147.2
5/13/2021 16:00,7.8151,210.73,269.55,243.43,121.18,0.48,0.17,70.89,97.95,124.85,11.82,0.12,0.6,24.01,74.29,2.03,88.05,2.63,151.4
5/13/2021 17:00,7.3692,39.28,47.35,74.05,37.11,0.33,0.21,84.87,17.1,20.52,2.03,0.01,0.03,22.41,83.32,1.27,88.1,2.41,155.8
5/13/2021 18:00,4.3913,0,0,0,0,0.0452,0.1712,90,0,0,0,0,0,20.6,90.1,0.7,88.15,2.46,162
5/14/2021 6:00,0,75,110.88,136.1,61.61,0.33,0.2,80.27,33.8,49.71,4.13,0.02,0.08,19.6,92.66,0.15,88.25,1.74,188.9
5/14/2021 7:00,0,252.45,343.58,207.71,148.99,0.47,0.17,66.38,117.67,159.32,15.24,0.22,1.08,21.83,83.26,0.2,88.29,1.76,167.5
5/14/2021 8:00,0.7296,428.73,574.1,353.19,204.32,0.53,0.16,52.5,199.43,266.7,27.12,0.63,3.22,23.53,75.55,0.82,88.32,1.74,124
5/14/2021 9:00,2.2263,534.15,764.58,339.65,249.8,0.52,0.17,39.14,247.37,354.37,35.02,1.06,5.62,24.63,71.21,1.37,88.31,2.12,102
5/14/2021 10:00,7.23529,714,896.92,279.04,341.21,0.6,0.18,27.16,331.48,414.74,46.25,1.6,8.05,25.19,69.53,1.85,88.27,2.34,99.3
5/14/2021 11:00,9.0941,734.55,948.8,297.37,342.72,0.58,0.17,19.37,340.75,436.62,47.43,1.73,8.93,25.48,68.81,2.46,88.21,2.36,103.7
5/14/2021 12:00,8.5566,655.88,934.85,214.57,340.36,0.53,0.16,21.1,300.44,430.28,43.25,1.58,7.97,25.83,67.75,3.19,88.13,2.36,110
5/14/2021 13:00,7.8338,511.27,848.47,196.15,260.02,0.45,0.16,30.78,236.87,391.02,34.28,1.19,5.93,25.92,67.2,3.51,88.04,2.53,117.6
5/14/2021 14:00,8.76102,387.17,699.42,195.13,206.34,0.4,0.16,43.37,180.35,323.88,26.1,0.78,4.07,25.6,68.45,3.66,87.99,2.94,122.9
5/14/2021 15:00,7.208,243.6,497.15,38.35,177.3,0.34,0.16,56.94,115.38,230.98,16.56,0.36,1.77,24.8,72.05,3.2,87.98,3.35,125.8
5/14/2021 16:00,5.7503,116.95,262.8,37.38,102.22,0.27,0.17,70.91,55.53,121.45,7.83,0.09,0.43,23.88,76.86,3.37,88.01,3.38,128.3
5/14/2021 17:00,5.7986,20.67,45.88,1.84,25.9,0.17,0.18,84.88,9.32,19.88,1.31,0.01,0.03,22.42,85.32,2.97,88.06,2.61,131.9
5/14/2021 18:00,3.3567,0,0,0,0,0.0448,0.1715,90,0,0,0,0,0,20.91,89.98,2.83,88.11,2.45,136.3
5/15/2021 6:00,0,64.22,107.53,88.51,58.32,0.29,0.19,80.28,29.15,47.92,3.8,0.02,0.08,20.5,91.26,3.88,88.18,2.6,152.1
5/15/2021 7:00,0,183.15,337.42,132.55,120.94,0.34,0.17,66.41,85.38,155.44,11.55,0.17,0.82,22.27,86.75,5.46,88.25,3.5,148.1
5/15/2021 8:00,0.341,343.17,568,120.73,215.38,0.42,0.16,52.56,161.67,262.15,22.39,0.54,2.72,23.01,83.37,9.54,88.28,4.3,146.3
5/15/2021 9:00,2.7331,466.5,760,34.19,340.62,0.45,0.16,39.24,219.08,349.85,31.09,0.96,5.1,23.66,80.64,12.67,88.28,5.1,145.1
5/15/2021 10:00,6.2038,615.4,892.92,237.06,309.33,0.52,0.17,27.32,284.95,409.93,40.52,1.41,7.05,24.01,78.29,13.72,88.26,6.08,145.3
5/15/2021 11:00,6.4176,700.45,942.58,143.6,370.8,0.56,0.16,19.59,323.87,430.57,44.81,1.64,8.35,23.64,78.44,14.22,88.22,6.94,146.3
5/15/2021 12:00,8.0719,696.8,930.7,185.08,376.66,0.56,0.17,21.3,320.5,425.22,44.29,1.6,8.12,23.5,77.43,13.95,88.17,7.27,146.6
5/15/2021 13:00,8.333,574.17,845.22,245.13,284.41,0.5,0.16,30.91,266.05,386.97,37.09,1.24,6.18,23.8,75.05,13.24,88.11,7.1,146.6
5/15/2021 14:00,9.4795,457.25,692.58,211.81,227.18,0.47,0.15,43.45,210.45,318.05,29.21,0.84,4.4,23.88,73.85,11.45,88.06,6.75,145.7
5/15/2021 15:00,7.8033,304.77,487.67,120.27,176.92,0.42,0.17,56.99,138.42,224.02,19.09,0.41,2.05,23.56,74.7,10.92,88.04,6.31,145.7
5/15/2021 16:00,8.3438,161.77,253.38,104.05,121.19,0.37,0.17,70.93,73.43,115.4,9.62,0.11,0.52,22.8,77.77,9.16,88.05,5.51,146.3
5/15/2021 17:00,4.7029,20.33,42.72,26.01,24.66,0.17,0.2,84.88,9.1,18.48,1.23,0,0.03,21.37,85.59,7.21,88.08,3.83,147.8
5/15/2021 18:00,2.3463,0,0,0,0,0.0429,0.1701,90,0,0,0,0,0,20.13,90.41,5.83,88.12,3.18,149.2
5/16/2021 6:00,0,102.78,111.03,221.12,56.18,0.46,0.21,80.29,45.45,49.25,4.95,0.02,0.1,19.72,94.48,0.85,88.22,2.53,195.4
5/16/2021 7:00,0,277.88,344.65,497.74,115.71,0.52,0.17,66.45,127.28,158.84,15.86,0.22,1.1,21.28,90.82,1.09,88.27,3.16,186.5
5/16/2021 8:00,0.8211,545.92,575.78,620.86,174.97,0.68,0.16,52.62,253.17,265.73,32.47,0.74,3.67,22.69,86.34,1.5,88.31,3.67,169.6
5/16/2021 9:00,5.5411,752.88,765.55,694.11,149.52,0.73,0.16,39.34,348.73,352.85,46.34,1.37,7.03,23.59,81.19,2.05,88.3,4.19,156.7
5/16/2021 10:00,9.3601,892.9,896.9,778.95,173.56,0.76,0.16,27.47,413.74,412.57,56.19,1.91,10.07,24.26,76.75,2.5,88.25,4.53,149.8
5/16/2021 11:00,12.4679,887.58,940.92,651.73,223.41,0.71,0.16,19.81,407.05,429.92,55.62,2,10.6,24.55,74.47,2.39,88.18,4.67,146.7
5/16/2021 12:00,9.8857,861.03,930.72,361.81,430.62,0.7,0.17,21.5,394.1,425.95,53.48,1.93,9.9,24.7,73.07,2.21,88.11,4.69,143.8
5/16/2021 13:00,11.1907,755.72,846.25,299.36,369.46,0.66,0.16,31.03,347.18,388.35,46.87,1.57,7.88,24.73,72.3,1.77,88.03,4.66,141.5
5/16/2021 14:00,11.2993,626,695.62,384.35,278.78,0.65,0.16,43.52,289.57,320.27,38.28,1.07,5.57,24.66,71.93,1.31,87.97,4.52,139.9
5/16/2021 15:00,10.9476,436.27,491.58,402.37,158.58,0.6,0.15,57.03,202.67,226.77,25.68,0.52,2.58,24.26,73.01,1.1,87.95,4.2,139.1
5/16/2021 16:00,7.688,232.57,257.3,474.85,81.46,0.54,0.16,70.95,106.59,117.69,12.28,0.13,0.62,23.63,76.85,0.95,87.98,3.51,138.7
5/16/2021 17:00,6.2936,42.2,44.03,46.96,36.79,0.36,0.22,84.88,18.33,18.95,2.18,0.01,0.03,22.13,85.66,0.7,88.03,2.51,138.6
5/16/2021 18:00,3.4221,0,0,0,0,0.0448,0.1711,90,0,0,0,0,0,20.55,88.69,0.37,88.07,2.67,138.8
5/17/2021 6:00,0,107.8,109.07,232.57,64.03,0.48,0.21,80.31,47.25,47.88,5.09,0.02,0.1,19.94,92.4,0.4,88.14,2.2,171.9
5/17/2021 7:00,0,289.23,339.52,406.64,135.35,0.54,0.16,66.49,132.82,155.08,16.26,0.22,1.1,22.51,83.57,0.66,88.21,2.77,163.7
5/17/2021 8:00,0.8945,474.58,572.53,574.96,141.44,0.59,0.16,52.69,217.53,262.5,28.49,0.64,3.22,24.15,77.07,1.33,88.26,3.37,148.3
5/17/2021 9:00,4.5519,689.15,765.92,544.94,213.01,0.67,0.16,39.44,317.11,351.4,42.89,1.26,6.62,25.15,73.53,1.73,88.27,3.53,139.9
5/17/2021 10:00,7.64229,768.83,897.53,766.12,159.49,0.65,0.16,27.62,352.28,411.15,48.92,1.66,8.57,25.54,71.34,2.16,88.23,3.73,135
5/17/2021 11:00,8.5782,768.15,948.33,274.28,362.04,0.61,0.16,20.02,350.57,432.72,48.62,1.77,9,25.64,71.51,2.23,88.18,4.32,136.4
5/17/2021 12:00,10.0914,778.33,935.47,441.34,349.52,0.63,0.16,21.69,356.4,427.36,49.74,1.79,9.02,25.26,73.09,2.04,88.11,4.66,140.2
5/17/2021 13:00,11.2345,756.6,849.25,742.25,232.88,0.66,0.15,31.15,347.39,388.83,47.48,1.56,7.9,25.05,73.86,1.83,88.04,4.65,143
5/17/2021 14:00,12.4198,612.08,696.47,397.93,252.58,0.64,0.15,43.6,281.9,319.87,37.51,1.04,5.53,24.75,74.44,1.55,87.99,4.44,143.8
5/17/2021 15:00,11.9846,441,492,480.57,187.72,0.61,0.15,57.07,203.55,226.25,25.83,0.52,2.58,24.4,75.42,1.27,87.98,4.07,145.6
5/17/2021 16:00,8.8137,229.4,258.77,249.37,132.43,0.53,0.16,70.97,105.08,118.12,12.56,0.13,0.65,23.77,79.1,1.15,88,3.31,147.2
5/17/2021 17:00,5.9875,36.97,44.85,49.57,42.49,0.31,0.21,84.88,16.08,19.19,2.02,0.01,0.03,22.36,87.41,1.04,88.04,2.35,147.9
5/17/2021 18:00,3.6003,0,0,0,0,0.0446,0.1711,90,0,0,0,0,0,21.02,89.92,0.9,88.1,2.47,147.4
5/18/2021 6:00,0,78.47,109.95,70.81,78.56,0.35,0.21,80.33,35.92,49.03,4.5,0.02,0.1,20.27,92.16,1.64,88.24,2.96,196.7
5/18/2021 7:00,0,231.6,342.73,195.18,167.87,0.44,0.17,66.53,107.25,158.78,14.06,0.2,1,21.55,89.78,2.21,88.29,3.78,196.3
5/18/2021 8:00,0.5662,394.08,572.8,488.56,269.59,0.49,0.16,52.75,182.7,265.33,25.22,0.6,3.08,22.57,87.25,3.46,88.34,4.22,188
5/18/2021 9:00,2.4471,578.2,761.2,453.37,229.96,0.56,0.17,39.54,265.8,352.03,36.95,1.12,6,23.02,84.57,4.69,88.35,4.76,180.4
5/18/2021 10:00,5.3115,765.38,893.47,491.82,255.7,0.65,0.17,27.77,352.75,412.24,49.28,1.7,8.65,22.95,84.21,5.27,88.32,5.09,172.6
5/18/2021 11:00,5.3978,830.95,946.58,523.06,405.28,0.67,0.15,20.23,383.37,434.88,53.35,1.95,9.98,22.64,85.41,4.81,88.28,5.55,163.6
5/18/2021 12:00,5.2101,800.28,935.1,234.37,417.64,0.65,0.16,21.87,368.9,430.05,51.1,1.85,9.43,22.29,86.86,3.51,88.2,5.94,155.8
5/18/2021 13:00,4.3658,684.65,849.88,203.35,334.23,0.6,0.17,31.27,316.42,391.7,43.67,1.47,7.35,22.06,87.39,2.45,88.13,6.15,150.6
5/18/2021 14:00,8.5617,546,700.5,249.16,382.79,0.57,0.16,43.67,251.9,324.11,34.49,0.99,5.28,21.97,86.87,1.84,88.08,5.96,149.9
5/18/2021 15:00,9.3251,374.05,497.83,166.34,247.56,0.52,0.17,57.11,172.33,231.02,23.06,0.48,2.42,21.99,85.63,1.18,88.04,5.5,152
5/18/2021 16:00,7.139,188.7,265.15,147.25,137.5,0.44,0.17,70.99,86.75,122.45,10.94,0.12,0.57,21.78,86.06,0.8,88.06,4.62,154.5
5/18/2021 17:00,5.1175,35.78,47.4,75.04,37.12,0.3,0.2,84.88,15.8,20.52,2.02,0.01,0.03,21.01,89.37,0.54,88.11,3.51,155.6
5/18/2021 18:00,4.1009,0,0,0,0,0.0435,0.1697,90,0,0,0,0,0,20.13,91.63,0.38,88.15,3.13,156.3
5/19/2021 6:00,0,56.88,107,11.51,58.55,0.26,0.17,80.36,26.24,47.06,3.6,0.02,0.08,18.81,96.82,8.23,88.24,3.21,211
5/19/2021 7:00,0,189.2,336.25,42.12,142.09,0.36,0.17,66.57,88.03,153.63,12.1,0.19,0.95,19.64,95.27,7.71,88.28,3.94,204.9
5/19/2021 8:00,0.5397,371.25,565,74.19,244.49,0.46,0.17,52.82,171.8,258.64,23.56,0.58,3.03,20.59,93.8,4.67,88.3,4.24,199.6
5/19/2021 9:00,2.1383,572.92,754.67,125.95,350.32,0.56,0.16,39.64,263.91,345.2,36.08,1.13,6.2,21.67,90.39,2.7,88.32,4.45,183.6
5/19/2021 10:00,5.2047,762.47,887.05,458.98,469.49,0.65,0.15,27.92,349.08,405.03,47.64,1.69,8.35,22.48,85.48,2.56,88.33,5.24,164.2
5/19/2021 11:00,4.8742,812.97,915.17,663.89,452.54,0.65,0.16,20.44,366.24,412.88,48.62,1.8,9.23,22.64,82.85,2.5,88.3,5.84,152.6
5/19/2021 12:00,4.8655,816.83,906.95,458.23,495.2,0.66,0.17,22.05,369.85,410.05,49.05,1.8,9.15,22.44,82.19,2.97,88.26,6.03,146.5
5/19/2021 13:00,4.2561,656.45,820.6,370.69,386.5,0.58,0.16,31.38,296.7,371.38,39.69,1.35,6.72,22.2,81.44,3.3,88.22,5.89,142.1
5/19/2021 14:00,3.3967,528.25,667.4,110.17,334.63,0.55,0.16,43.73,239.42,302.3,31.7,0.92,4.97,21.89,81.01,2.77,88.2,5.41,139.7
5/19/2021 15:00,2.4411,348.77,462.27,93.34,240.1,0.48,0.17,57.15,157.43,208.67,20.43,0.44,2.2,21.45,81.89,1.67,88.18,4.52,142.2
5/19/2021 16:00,1.3526,178.45,232.27,68.39,155.02,0.41,0.19,71,80.41,103.19,10.03,0.12,0.57,20.85,85.47,0.73,88.18,3.25,150.1
5/19/2021 17:00,3.8757,27.52,38,5.77,32.53,0.23,0.18,84.87,12.05,16.34,1.6,0.01,0.03,19.77,90.72,0.35,88.19,2.28,159.4
5/19/2021 18:00,3.517,0,0,0,0,0.0458,0.1691,90,0,0,0,0,0,18.95,92.13,0.14,88.22,2.24,168.1
5/20/2021 6:00,0,79.8,92.15,55.24,71.96,0.36,0.19,80.38,35.4,39.67,4.39,0.02,0.1,17.87,96.09,0.92,88.36,2.34,321.8
5/20/2021 7:00,0,252.05,307,181.91,154.66,0.48,0.11,66.62,113.93,137.07,14.1,0.21,1.05,18.56,93.88,1.14,88.4,2.66,308.9
5/20/2021 8:00,0.708,462.58,538.38,291.81,229.8,0.58,0.13,52.89,209.9,242.39,26.95,0.65,3.35,19.62,91.21,1.69,88.43,2.15,298
5/20/2021 9:00,2.4809,685.97,732.62,401.12,325.25,0.67,0.14,39.74,311.2,331,40.53,1.24,6.68,21.07,86.98,2.65,88.44,1.21,275.7
5/20/2021 10:00,4.228,725.38,868.03,317.96,360.81,0.62,0.15,28.07,329.81,392.5,44.84,1.58,8.02,22.05,83.96,3.13,88.43,1.2,196.5
5/20/2021 11:00,6.0586,781.5,952.03,354.96,350.24,0.63,0.17,20.64,357.3,433.35,50.04,1.89,9.88,22.17,84.45,2.89,88.39,2.42,173.1
5/20/2021 12:00,4.8995,814.42,938.45,313.21,366.03,0.66,0.17,22.23,372.6,427.75,51.18,1.92,9.95,22.2,85.51,2.44,88.3,3.13,166.3
5/20/2021 13:00,2.6861,649.08,851.4,421.49,254.48,0.57,0.16,31.49,297.3,389.23,41.48,1.43,7.35,22.39,85.05,1.84,88.2,3.43,159.5
5/20/2021 14:00,3.6108,551.9,697.6,353.9,232.02,0.58,0.15,43.8,255.01,319.98,34.44,1.01,5.38,22.52,83.76,1.49,88.13,3.46,151
5/20/2021 15:00,7.4302,383.58,491.12,302.66,181.43,0.53,0.15,57.18,177.68,225.92,23.09,0.5,2.47,22.39,83.47,1.25,88.11,3.27,142.3
5/20/2021 16:00,4.7525,179.02,255.02,271.77,98.19,0.41,0.14,71.01,82.65,116.6,10.32,0.12,0.6,22.01,84.97,1,88.12,2.99,139.9
5/20/2021 17:00,4.5548,29.45,43.38,41.09,31.9,0.25,0.19,84.87,13.06,18.9,1.61,0.01,0.03,20.92,91.17,0.78,88.17,1.99,144.8
5/20/2021 18:00,1.5523,0,0,0,0,0.0455,0.1692,90,0,0,0,0,0,19.43,93.99,0.51,88.23,2.03,153.1
5/21/2021 6:00,0,83.03,98.9,124.67,61.87,0.38,0.2,80.41,36.68,43.9,4.25,0.02,0.1,17.73,95.94,0.18,88.33,2.55,203.6
5/21/2021 7:00,0,257.35,321.67,239.46,149.08,0.49,0.13,66.66,119.97,147.62,14.93,0.22,1.08,19.74,89.57,0.15,88.38,2.71,188.1
5/21/2021 8:00,0.8403,472.48,551.55,287.16,268.1,0.59,0.15,52.95,219.34,254.08,28.41,0.68,3.42,22.19,78.73,0.32,88.4,2.74,171.2
5/21/2021 9:00,4.639,717.9,742.35,570.47,241.5,0.7,0.15,39.84,331.86,341.65,43.8,1.32,6.9,24.12,71.29,0.75,88.37,2.58,159.1
5/21/2021 10:00,8.5554,860.97,874.9,599.03,280.49,0.74,0.16,28.22,397.68,401.78,53.64,1.85,9.85,25.27,69.03,1.36,88.33,2.48,150
5/21/2021 11:00,10.2479,835.4,937.8,432.66,345.14,0.67,0.17,20.84,383.62,430.07,52.58,1.95,10.3,25.7,68.52,1.8,88.28,2.66,139.4
5/21/2021 12:00,9.7345,800.2,926.65,425.98,328.89,0.65,0.16,22.4,368.17,425.2,51.01,1.88,9.77,25.87,68.57,2.14,88.21,3.05,133.5
5/21/2021 13:00,8.8129,707.4,842.53,354.65,330.7,0.63,0.16,31.6,326.5,387.45,44.54,1.52,7.78,25.78,68.85,2.21,88.15,3.56,134.3
5/21/2021 14:00,10.2081,567.7,693.47,415.87,220,0.59,0.15,43.86,263.55,320.16,35.49,1.02,5.35,25.26,70.84,2.05,88.1,4.16,136.8
5/21/2021 15:00,9.3983,372.42,490.38,360.77,159.22,0.52,0.15,57.21,173.65,227.12,22.65,0.48,2.4,24.48,74.08,1.87,88.11,4.55,140.1
5/21/2021 16:00,8.1769,175.7,257.88,198.57,119.42,0.41,0.15,71.02,81.42,119.05,10.21,0.12,0.57,23.53,78.08,1.62,88.14,4.53,142.9
5/21/2021 17:00,5.8434,31.65,44.75,53.59,32.33,0.27,0.2,84.86,13.9,19.7,1.72,0.01,0.03,22.07,85.87,1.41,88.19,3.42,144.8
5/21/2021 18:00,4.08281,0,0,0,0,0.0434,0.17,90,0,0,0,0,0,20.48,91.9,1.01,88.24,2.8,146.4
5/22/2021 6:00,0,96.2,99.57,155.41,71.12,0.44,0.21,80.44,42.13,43.7,4.74,0.02,0.1,19.67,93.84,0.56,88.25,2.15,180.8
5/22/2021 7:00,0,282.92,323.58,447.98,99.46,0.54,0.14,66.71,129.43,147.3,15.56,0.22,1.05,21.99,85.9,0.88,88.32,2.7,179.2
5/22/2021 8:00,0.5185,452.75,554.08,333.08,226.78,0.57,0.15,53.02,209,253.23,27.25,0.63,3.2,23.85,78.1,1.16,88.36,3.02,167
5/22/2021 9:00,4.7553,670.22,744.28,532.28,247.35,0.66,0.15,39.94,307.2,340.15,41.05,1.22,6.38,25.08,72.86,1.49,88.36,3.24,161.1
5/22/2021 10:00,8.4622,746.15,876.8,546.43,214.22,0.64,0.16,28.36,340.73,400.06,46.76,1.59,8.27,25.76,70.24,1.8,88.32,3.45,155.7
5/22/2021 11:00,10.0373,765.67,938.2,395.17,317.18,0.62,0.16,21.03,348.22,427.55,48.56,1.76,9.18,26.15,68.72,2.48,88.27,3.75,151.3
5/22/2021 12:00,9.7975,772.97,928.97,370.74,344.29,0.63,0.17,22.56,354.32,424.12,48.8,1.76,9.1,26.26,67.81,3.02,88.2,4.08,148.8
5/22/2021 13:00,9.1755,646.05,844.3,408.99,257.35,0.57,0.16,31.7,296.18,386.35,41.18,1.37,7,26.11,67.63,3.14,88.13,4.37,147.8
5/22/2021 14:00,11.9347,507.75,692.7,250.58,239.56,0.53,0.15,43.91,234.87,317.97,32.17,0.91,4.82,25.6,69.16,2.88,88.08,4.76,149.6
5/22/2021 15:00,10.3367,314.92,487.42,155.84,190.75,0.44,0.15,57.24,145.4,224.28,19.61,0.42,2.08,24.63,72.72,2.18,88.08,5.03,152.8
5/22/2021 16:00,6.8709,154.12,255.1,96.03,118.84,0.36,0.17,71.02,70.46,116.66,9.14,0.1,0.5,23.69,76.49,2.09,88.11,4.86,155.2
5/22/2021 17:00,5.1468,28.8,43.7,32.14,34.58,0.24,0.18,84.85,12.42,19.08,1.49,0.01,0.03,22.19,84.32,1.84,88.14,3.59,156.7
5/22/2021 18:00,3.5059,0,0,0,0,0.0445,0.1695,90,0,0,0,0,0,20.6,89.44,1.65,88.18,3.1,158.1
5/23/2021 6:00,0,64.05,91.9,71.71,52.3,0.29,0.19,80.47,27.88,39.6,3.5,0.02,0.08,20.77,90.61,2.75,88.24,4.67,177.9
5/23/2021 7:00,0,207.43,304.33,134.91,145.03,0.4,0.17,66.76,94.65,135.65,12.26,0.17,0.85,22.21,86.73,2.61,88.32,5.94,177.4
5/23/2021 8:00,0.6449,390.1,529.9,237.85,193.72,0.49,0.13,53.09,180,239.27,23.6,0.54,2.75,23.22,79.76,2.8,88.37,7.05,173.6
5/23/2021 9:00,3.9999,648.28,731.7,473.58,255.56,0.64,0.14,40.04,296.25,333.12,39.47,1.15,6.1,24.09,72.72,2.38,88.37,7.63,170.3
5/23/2021 10:00,8.1154,757.4,865.45,434.99,291.65,0.65,0.16,28.5,346.72,394.62,47.23,1.58,8.07,24.56,69.55,2.3,88.35,7.69,168.3
5/23/2021 11:00,11.6518,869.12,932.28,520.47,299.52,0.7,0.16,21.21,398.25,425.88,54.07,1.92,10.07,24.78,68.7,1.92,88.3,7.66,166.6
5/23/2021 12:00,11.22179,816.5,922.5,562.24,262.68,0.67,0.16,22.72,375.82,422.6,51.6,1.81,9.48,24.83,68.36,1.35,88.25,7.43,165.1
5/23/2021 13:00,9.35509,718.08,839.2,445.87,291.35,0.64,0.16,31.8,331.36,385.2,45.24,1.47,7.53,24.73,68.46,1.02,88.19,7.06,164
5/23/2021 14:00,12.7051,601.4,688.95,374.19,269.51,0.63,0.15,43.97,278.2,316.97,36.81,1.01,5.25,24.34,69.13,0.77,88.15,6.63,163.3
5/23/2021 15:00,11.13,440.73,486.4,499.02,170.29,0.61,0.15,57.27,204.4,224.13,25.68,0.51,2.5,23.82,70.28,0.6,88.15,6.11,162.6
5/23/2021 16:00,9.1657,233.32,254.55,373.95,102.93,0.54,0.15,71.03,107.25,116.34,12.33,0.12,0.62,23.07,72.82,0.44,88.18,5.32,162.5
5/23/2021 17:00,7.2217,42.3,44.03,90.19,33.71,0.35,0.22,84.83,18.35,19.08,2.15,0.01,0.03,21.46,81.78,0.25,88.22,3.51,163
5/23/2021 18:00,3.4657,0,0,0,0,0.0451,0.1688,90,0,0,0,0,0,19.75,88.01,0.1,88.28,3.1,165.6
5/24/2021 6:00,0,61.15,100.22,85.9,47.81,0.28,0.19,80.51,27.15,43.83,3.38,0.02,0.08,19.26,93.86,0.46,88.4,4.94,204.4
5/24/2021 7:00,0,176.05,323.65,86.42,125.6,0.34,0.17,66.8,80.91,146.8,10.87,0.16,0.77,20.97,86.3,0.56,88.46,5.81,194.2
5/24/2021 8:00,0.3733,338.62,549.58,192.28,182.21,0.43,0.16,53.16,155.2,250.44,21.17,0.5,2.55,22.58,77.02,0.42,88.5,7.16,181.3
5/24/2021 9:00,4.1005,505.77,739.62,282.62,237.28,0.5,0.16,40.14,231.17,337.43,32.31,0.98,5.28,23.6,71.08,0.47,88.51,7.59,175.6
5/24/2021 10:00,5.4382,653.17,873.03,377.87,256.89,0.56,0.16,28.65,299.25,398.43,41.89,1.43,7.22,24.2,68.18,1.16,88.49,7.56,171.2
5/24/2021 11:00,6.6988,657.58,934.53,231.81,336.63,0.53,0.16,21.39,302.71,426.21,42.95,1.56,7.93,24.44,66.9,1.74,88.46,7.3,167.6
5/24/2021 12:00,6.2449,597.35,923.17,143.92,320.21,0.49,0.16,22.87,277.4,421.47,39.38,1.43,7.18,24.46,66.5,1.87,88.39,6.94,165.3
5/24/2021 13:00,4.4535,356.85,838.28,127.59,180.4,0.32,0.16,31.89,169.7,383.43,24.91,0.85,4.28,24.03,67.45,1.89,88.34,6.59,163.7
5/24/2021 14:00,3.8555,338.45,687.58,95.63,173.97,0.35,0.16,44.02,160.82,314.98,22.98,0.67,3.5,23.63,68.2,1.6,88.29,6.21,162.1
5/24/2021 15:00,4.51855,276.17,484.05,143.29,183.71,0.39,0.14,57.29,130.04,221.98,17.94,0.38,1.9,23.1,69.31,0.91,88.27,5.78,161.3
5/24/2021 16:00,4.0497,134.45,252.98,44.99,107.31,0.31,0.17,71.03,62.58,114.73,8.53,0.1,0.47,22.36,72.1,0.56,88.29,5.04,162.3
5/24/2021 17:00,4.76396,26.52,43.83,33.81,28.67,0.22,0.18,84.82,11.75,18.77,1.55,0.01,0.03,20.9,81.07,0.41,88.33,3.41,164.2
5/24/2021 18:00,3.8153,0,0,0,0,0.0449,0.1682,90,0,0,0,0,0,19.63,86.46,0.28,88.38,2.98,166.6
5/25/2021 6:00,0,106.28,106.68,552.73,41.84,0.49,0.15,80.54,47.07,47.37,5.02,0.02,0.1,18.32,93.51,0.08,88.46,2.79,202.5
5/25/2021 7:00,0,328.3,329.73,587.03,92.7,0.63,0.12,66.85,150.1,150.53,17.35,0.23,1.12,20.66,83.69,0.15,88.5,3.89,189.6
5/25/2021 8:00,1.0971,552.1,554.45,722.86,117.12,0.7,0.12,53.24,253.63,253.63,31.88,0.71,3.47,22.73,73.65,0.19,88.5,5.36,174.3
5/25/2021 9:00,4.7434,742.42,745.4,717.97,157.75,0.73,0.12,40.24,341.53,340.8,44.91,1.3,6.68,24,67.36,0.15,88.48,6.09,166.9
5/25/2021 10:00,9.99514,873.38,876.92,786.44,149.75,0.75,0.12,28.78,401.67,400.5,54.15,1.81,9.62,24.7,64.29,0.22,88.44,6.47,163.2
5/25/2021 11:00,12.8798,921.28,947.03,703.88,220.09,0.75,0.16,21.57,422.95,432.2,58.01,2.08,11.12,24.93,63.15,0.37,88.39,6.59,160.7
5/25/2021 12:00,12.12084,834.53,935.45,480.13,311.38,0.68,0.17,23.02,382.58,427.12,53.03,1.9,9.9,24.88,62.98,0.43,88.32,6.51,158.6
5/25/2021 13:00,10.0883,683.67,851.03,266.14,353.18,0.61,0.17,31.98,314.32,389.34,43.44,1.46,7.38,24.57,63.31,0.32,88.26,6.35,156.7
5/25/2021 14:00,12.4955,543.12,700.47,402.12,244.77,0.57,0.16,44.06,249.45,321.37,34.19,0.96,5.07,24.09,64,0.18,88.22,5.98,155.3
